neighbourhood_group,price
Brooklyn,134
Brooklyn,68
Brooklyn,150
Brooklyn,85
Brooklyn,69
Brooklyn,78
Brooklyn,220
Brooklyn,150
Brooklyn,80
Brooklyn,150
Brooklyn,150
Brooklyn,70
Brooklyn,100
Brooklyn,69
Brooklyn,103
Brooklyn,330
Brooklyn,210
Brooklyn,175
Brooklyn,85
Brooklyn,75
Brooklyn,65
Brooklyn,93
Brooklyn,146
Brooklyn,120
Brooklyn,100
Brooklyn,60
Brooklyn,85
Brooklyn,168
Brooklyn,50
Brooklyn,129
Brooklyn,199
Brooklyn,199
Brooklyn,99
Brooklyn,160
Brooklyn,65
Brooklyn,70
Brooklyn,66
Brooklyn,95
Brooklyn,52
Brooklyn,195
Brooklyn,50
Brooklyn,73
Brooklyn,100
Brooklyn,39
Brooklyn,125
Brooklyn,220
Brooklyn,90
Brooklyn,61
Brooklyn,575
Brooklyn,175
Brooklyn,110
Brooklyn,250
Brooklyn,100
Brooklyn,149
Brooklyn,125
Brooklyn,105
Brooklyn,55
Brooklyn,250
Brooklyn,100
Brooklyn,175
Brooklyn,50
Brooklyn,103
Brooklyn,70
Brooklyn,75
Brooklyn,55
Brooklyn,82
Brooklyn,52
Brooklyn,115
Brooklyn,175
Brooklyn,100
Brooklyn,45
Brooklyn,165
Brooklyn,200
Brooklyn,312
Brooklyn,155
Brooklyn,200
Brooklyn,90
Brooklyn,230
Brooklyn,200
Brooklyn,150
Brooklyn,75
Brooklyn,145
Brooklyn,119
Brooklyn,155
Brooklyn,149
Brooklyn,100
Brooklyn,45
Brooklyn,145
Brooklyn,195
Brooklyn,225
Brooklyn,60
Brooklyn,199
Brooklyn,225
Brooklyn,82
Brooklyn,115
Brooklyn,65
Brooklyn,150
Brooklyn,101
Brooklyn,165
Brooklyn,128
Brooklyn,150
Brooklyn,163
Brooklyn,40
Brooklyn,200
Brooklyn,115
Brooklyn,250
Brooklyn,275
Brooklyn,63
Brooklyn,130
Brooklyn,200
Brooklyn,85
Brooklyn,79
Brooklyn,149
Brooklyn,160
Brooklyn,80
Brooklyn,250
Brooklyn,119
Brooklyn,79
Brooklyn,215
Brooklyn,49
Brooklyn,190
Brooklyn,68
Brooklyn,185
Brooklyn,55
Brooklyn,65
Brooklyn,109
Brooklyn,125
Brooklyn,75
Brooklyn,89
Brooklyn,300
Brooklyn,110
Brooklyn,99
Brooklyn,170
Brooklyn,90
Brooklyn,42
Brooklyn,70
Brooklyn,155
Brooklyn,135
Brooklyn,100
Brooklyn,51
Brooklyn,4000
Brooklyn,60
Brooklyn,70
Brooklyn,70
Brooklyn,200
Brooklyn,150
Brooklyn,68
Brooklyn,120
Brooklyn,55
Brooklyn,500
Brooklyn,96
Brooklyn,150
Brooklyn,200
Brooklyn,90
Brooklyn,80
Brooklyn,85
Brooklyn,85
Brooklyn,80
Brooklyn,800
Brooklyn,130
Brooklyn,36
Brooklyn,140
Brooklyn,120
Brooklyn,75
Brooklyn,60
Brooklyn,69
Brooklyn,120
Brooklyn,100
Brooklyn,100
Brooklyn,75
Brooklyn,120
Brooklyn,100
Brooklyn,250
Brooklyn,85
Brooklyn,145
Brooklyn,55
Brooklyn,289
Brooklyn,149
Brooklyn,150
Brooklyn,44
Brooklyn,60
Brooklyn,74
Brooklyn,62
Brooklyn,249
Brooklyn,240
Brooklyn,149
Brooklyn,170
Brooklyn,68
Brooklyn,50
Brooklyn,65
Brooklyn,200
Brooklyn,65
Brooklyn,58
Brooklyn,185
Brooklyn,115
Brooklyn,115
Brooklyn,140
Brooklyn,62
Brooklyn,95
Brooklyn,100
Brooklyn,62
Brooklyn,95
Brooklyn,200
Brooklyn,60
Brooklyn,80
Brooklyn,100
Brooklyn,50
Brooklyn,79
Brooklyn,140
Brooklyn,191
Brooklyn,139
Brooklyn,120
Brooklyn,295
Brooklyn,100
Brooklyn,120
Brooklyn,107
Brooklyn,98
Brooklyn,110
Brooklyn,275
Brooklyn,329
Brooklyn,165
Brooklyn,160
Brooklyn,38
Brooklyn,50
Brooklyn,890
Brooklyn,51
Brooklyn,150
Brooklyn,56
Brooklyn,70
Brooklyn,70
Brooklyn,157
Brooklyn,145
Brooklyn,280
Brooklyn,220
Brooklyn,35
Brooklyn,30
Brooklyn,98
Brooklyn,60
Brooklyn,40
Brooklyn,125
Brooklyn,195
Brooklyn,155
Brooklyn,99
Brooklyn,85
Brooklyn,75
Brooklyn,53
Brooklyn,150
Brooklyn,135
Brooklyn,100
Brooklyn,134
Brooklyn,50
Brooklyn,400
Brooklyn,97
Brooklyn,189
Brooklyn,49
Brooklyn,165
Brooklyn,120
Brooklyn,89
Brooklyn,62
Brooklyn,130
Brooklyn,64
Brooklyn,150
Brooklyn,98
Brooklyn,150
Brooklyn,70
Brooklyn,325
Brooklyn,149
Brooklyn,130
Brooklyn,65
Brooklyn,100
Brooklyn,350
Brooklyn,225
Brooklyn,100
Brooklyn,275
Brooklyn,145
Brooklyn,120
Brooklyn,50
Brooklyn,195
Brooklyn,350
Brooklyn,40
Brooklyn,225
Brooklyn,225
Brooklyn,200
Brooklyn,235
Brooklyn,75
Brooklyn,249
Brooklyn,120
Brooklyn,50
Brooklyn,85
Brooklyn,78
Brooklyn,50
Brooklyn,63
Brooklyn,125
Brooklyn,105
Brooklyn,55
Brooklyn,289
Brooklyn,70
Brooklyn,125
Brooklyn,150
Brooklyn,90
Brooklyn,90
Brooklyn,130
Brooklyn,70
Brooklyn,96
Brooklyn,75
Brooklyn,195
Brooklyn,139
Brooklyn,116
Brooklyn,60
Brooklyn,1395
Brooklyn,225
Brooklyn,70
Brooklyn,60
Brooklyn,50
Brooklyn,60
Brooklyn,83
Brooklyn,200
Brooklyn,175
Brooklyn,149
Brooklyn,125
Brooklyn,109
Brooklyn,138
Brooklyn,80
Brooklyn,75
Brooklyn,47
Brooklyn,89
Brooklyn,110
Brooklyn,72
Brooklyn,325
Brooklyn,125
Brooklyn,195
Brooklyn,189
Brooklyn,182
Brooklyn,105
Brooklyn,185
Brooklyn,85
Brooklyn,550
Brooklyn,80
Brooklyn,175
Brooklyn,95
Brooklyn,150
Brooklyn,70
Brooklyn,85
Brooklyn,95
Brooklyn,125
Brooklyn,50
Brooklyn,75
Brooklyn,60
Brooklyn,130
Brooklyn,120
Brooklyn,99
Brooklyn,300
Brooklyn,40
Brooklyn,90
Brooklyn,100
Brooklyn,90
Brooklyn,40
Brooklyn,130
Brooklyn,200
Brooklyn,300
Brooklyn,189
Brooklyn,65
Brooklyn,49
Brooklyn,140
Brooklyn,190
Brooklyn,99
Brooklyn,60
Brooklyn,105
Brooklyn,138
Brooklyn,139
Brooklyn,499
Brooklyn,79
Brooklyn,152
Brooklyn,50
Brooklyn,212
Brooklyn,99
Brooklyn,55
Brooklyn,160
Brooklyn,35
Brooklyn,200
Brooklyn,117
Brooklyn,99
Brooklyn,89
Brooklyn,155
Brooklyn,80
Brooklyn,137
Brooklyn,120
Brooklyn,95
Brooklyn,75
Brooklyn,103
Brooklyn,150
Brooklyn,50
Brooklyn,99
Brooklyn,150
Brooklyn,179
Brooklyn,105
Brooklyn,84
Brooklyn,35
Brooklyn,350
Brooklyn,60
Brooklyn,220
Brooklyn,275
Brooklyn,142
Brooklyn,38
Brooklyn,225
Brooklyn,59
Brooklyn,350
Brooklyn,75
Brooklyn,70
Brooklyn,42
Brooklyn,60
Brooklyn,125
Brooklyn,99
Brooklyn,99
Brooklyn,165
Brooklyn,250
Brooklyn,135
Brooklyn,147
Brooklyn,102
Brooklyn,65
Brooklyn,350
Brooklyn,181
Brooklyn,65
Brooklyn,155
Brooklyn,50
Brooklyn,120
Brooklyn,75
Brooklyn,55
Brooklyn,200
Brooklyn,75
Brooklyn,150
Brooklyn,150
Brooklyn,240
Brooklyn,112
Brooklyn,250
Brooklyn,390
Brooklyn,295
Brooklyn,160
Brooklyn,60
Brooklyn,190
Brooklyn,125
Brooklyn,1500
Brooklyn,115
Brooklyn,131
Brooklyn,175
Brooklyn,299
Brooklyn,133
Brooklyn,48
Brooklyn,75
Brooklyn,55
Brooklyn,75
Brooklyn,151
Brooklyn,199
Brooklyn,45
Brooklyn,160
Brooklyn,36
Brooklyn,225
Brooklyn,35
Brooklyn,215
Brooklyn,147
Brooklyn,65
Brooklyn,78
Brooklyn,120
Brooklyn,90
Brooklyn,95
Brooklyn,100
Brooklyn,188
Brooklyn,495
Brooklyn,115
Brooklyn,55
Brooklyn,70
Brooklyn,150
Brooklyn,40
Brooklyn,150
Brooklyn,65
Brooklyn,79
Brooklyn,225
Brooklyn,100
Brooklyn,85
Brooklyn,98
Brooklyn,262
Brooklyn,70
Brooklyn,100
Brooklyn,59
Brooklyn,100
Brooklyn,175
Brooklyn,40
Brooklyn,140
Brooklyn,110
Brooklyn,131
Brooklyn,53
Brooklyn,65
Brooklyn,55
Brooklyn,67
Brooklyn,259
Brooklyn,129
Brooklyn,69
Brooklyn,250
Brooklyn,120
Brooklyn,129
Brooklyn,199
Brooklyn,450
Brooklyn,90
Brooklyn,45
Brooklyn,70
Brooklyn,125
Brooklyn,195
Brooklyn,58
Brooklyn,75
Brooklyn,95
Brooklyn,99
Brooklyn,275
Brooklyn,162
Brooklyn,160
Brooklyn,200
Brooklyn,45
Brooklyn,80
Brooklyn,70
Brooklyn,72
Brooklyn,75
Brooklyn,160
Brooklyn,29
Brooklyn,175
Brooklyn,175
Brooklyn,144
Brooklyn,171
Brooklyn,99
Brooklyn,72
Brooklyn,300
Brooklyn,100
Brooklyn,60
Brooklyn,138
Brooklyn,168
Brooklyn,100
Brooklyn,95
Brooklyn,85
Brooklyn,129
Brooklyn,69
Brooklyn,68
Brooklyn,69
Brooklyn,120
Brooklyn,155
Brooklyn,165
Brooklyn,190
Brooklyn,120
Brooklyn,110
Brooklyn,62
Brooklyn,104
Brooklyn,80
Brooklyn,89
Brooklyn,345
Brooklyn,150
Brooklyn,149
Brooklyn,145
Brooklyn,190
Brooklyn,55
Brooklyn,275
Brooklyn,250
Brooklyn,66
Brooklyn,65
Brooklyn,70
Brooklyn,49
Brooklyn,47
Brooklyn,79
Brooklyn,115
Brooklyn,229
Brooklyn,115
Brooklyn,165
Brooklyn,67
Brooklyn,68
Brooklyn,85
Brooklyn,170
Brooklyn,95
Brooklyn,45
Brooklyn,178
Brooklyn,149
Brooklyn,89
Brooklyn,115
Brooklyn,160
Brooklyn,95
Brooklyn,99
Brooklyn,40
Brooklyn,50
Brooklyn,55
Brooklyn,224
Brooklyn,75
Brooklyn,280
Brooklyn,136
Brooklyn,190
Brooklyn,75
Brooklyn,35
Brooklyn,279
Brooklyn,85
Brooklyn,84
Brooklyn,140
Brooklyn,99
Brooklyn,120
Brooklyn,200
Brooklyn,48
Brooklyn,129
Brooklyn,142
Brooklyn,130
Brooklyn,600
Brooklyn,150
Brooklyn,87
Brooklyn,65
Brooklyn,175
Brooklyn,241
Brooklyn,120
Brooklyn,90
Brooklyn,150
Brooklyn,135
Brooklyn,140
Brooklyn,130
Brooklyn,115
Brooklyn,130
Brooklyn,115
Brooklyn,65
Brooklyn,31
Brooklyn,135
Brooklyn,212
Brooklyn,40
Brooklyn,95
Brooklyn,100
Brooklyn,149
Brooklyn,74
Brooklyn,104
Brooklyn,99
Brooklyn,75
Brooklyn,80
Brooklyn,96
Brooklyn,224
Brooklyn,85
Brooklyn,65
Brooklyn,62
Brooklyn,62
Brooklyn,50
Brooklyn,115
Brooklyn,82
Brooklyn,75
Brooklyn,90
Brooklyn,215
Brooklyn,159
Brooklyn,64
Brooklyn,125
Brooklyn,110
Brooklyn,75
Brooklyn,110
Brooklyn,89
Brooklyn,110
Brooklyn,49
Brooklyn,220
Brooklyn,98
Brooklyn,84
Brooklyn,65
Brooklyn,160
Brooklyn,115
Brooklyn,120
Brooklyn,199
Brooklyn,99
Brooklyn,180
Brooklyn,115
Brooklyn,115
Brooklyn,250
Brooklyn,85
Brooklyn,159
Brooklyn,195
Brooklyn,185
Brooklyn,450
Brooklyn,80
Brooklyn,89
Brooklyn,35
Brooklyn,75
Brooklyn,120
Brooklyn,99
Brooklyn,55
Brooklyn,175
Brooklyn,69
Brooklyn,145
Brooklyn,44
Brooklyn,70
Brooklyn,185
Brooklyn,65
Brooklyn,190
Brooklyn,107
Brooklyn,45
Brooklyn,179
Brooklyn,245
Brooklyn,61
Brooklyn,275
Brooklyn,250
Brooklyn,120
Brooklyn,135
Brooklyn,75
Brooklyn,75
Brooklyn,115
Brooklyn,125
Brooklyn,64
Brooklyn,300
Brooklyn,37
Brooklyn,193
Brooklyn,53
Brooklyn,81
Brooklyn,70
Brooklyn,170
Brooklyn,41
Brooklyn,87
Brooklyn,85
Brooklyn,300
Brooklyn,125
Brooklyn,122
Brooklyn,89
Brooklyn,201
Brooklyn,119
Brooklyn,72
Brooklyn,180
Brooklyn,150
Brooklyn,345
Brooklyn,95
Brooklyn,175
Brooklyn,120
Brooklyn,88
Brooklyn,240
Brooklyn,90
Brooklyn,94
Brooklyn,150
Brooklyn,159
Brooklyn,85
Brooklyn,120
Brooklyn,175
Brooklyn,38
Brooklyn,53
Brooklyn,150
Brooklyn,32
Brooklyn,175
Brooklyn,40
Brooklyn,58
Brooklyn,149
Brooklyn,100
Brooklyn,50
Brooklyn,97
Brooklyn,275
Brooklyn,70
Brooklyn,149
Brooklyn,145
Brooklyn,200
Brooklyn,59
Brooklyn,70
Brooklyn,70
Brooklyn,70
Brooklyn,159
Brooklyn,55
Brooklyn,67
Brooklyn,450
Brooklyn,45
Brooklyn,83
Brooklyn,120
Brooklyn,35
Brooklyn,100
Brooklyn,140
Brooklyn,98
Brooklyn,140
Brooklyn,150
Brooklyn,75
Brooklyn,248
Brooklyn,120
Brooklyn,250
Brooklyn,120
Brooklyn,100
Brooklyn,175
Brooklyn,130
Brooklyn,650
Brooklyn,80
Brooklyn,150
Brooklyn,750
Brooklyn,140
Brooklyn,180
Brooklyn,130
Brooklyn,220
Brooklyn,37
Brooklyn,249
Brooklyn,150
Brooklyn,119
Brooklyn,49
Brooklyn,97
Brooklyn,399
Brooklyn,151
Brooklyn,69
Brooklyn,200
Brooklyn,100
Brooklyn,250
Brooklyn,80
Brooklyn,80
Brooklyn,180
Brooklyn,89
Brooklyn,199
Brooklyn,72
Brooklyn,80
Brooklyn,125
Brooklyn,100
Brooklyn,100
Brooklyn,100
Brooklyn,149
Brooklyn,33
Brooklyn,175
Brooklyn,135
Brooklyn,350
Brooklyn,80
Brooklyn,150
Brooklyn,50
Brooklyn,79
Brooklyn,60
Brooklyn,90
Brooklyn,105
Brooklyn,130
Brooklyn,150
Brooklyn,150
Brooklyn,80
Brooklyn,150
Brooklyn,115
Brooklyn,175
Brooklyn,190
Brooklyn,130
Brooklyn,79
Brooklyn,150
Brooklyn,100
Brooklyn,200
Brooklyn,500
Brooklyn,85
Brooklyn,32
Brooklyn,30
Brooklyn,75
Brooklyn,125
Brooklyn,250
Brooklyn,50
Brooklyn,250
Brooklyn,79
Brooklyn,52
Brooklyn,120
Brooklyn,40
Brooklyn,45
Brooklyn,57
Brooklyn,120
Brooklyn,89
Brooklyn,164
Brooklyn,210
Brooklyn,60
Brooklyn,88
Brooklyn,45
Brooklyn,85
Brooklyn,80
Brooklyn,110
Brooklyn,94
Brooklyn,400
Brooklyn,60
Brooklyn,200
Brooklyn,50
Brooklyn,199
Brooklyn,54
Brooklyn,130
Brooklyn,151
Brooklyn,60
Brooklyn,110
Brooklyn,73
Brooklyn,177
Brooklyn,105
Brooklyn,35
Brooklyn,700
Brooklyn,185
Brooklyn,100
Brooklyn,575
Brooklyn,99
Brooklyn,100
Brooklyn,124
Brooklyn,69
Brooklyn,180
Brooklyn,225
Brooklyn,150
Brooklyn,75
Brooklyn,51
Brooklyn,91
Brooklyn,100
Brooklyn,50
Brooklyn,350
Brooklyn,170
Brooklyn,275
Brooklyn,30
Brooklyn,150
Brooklyn,65
Brooklyn,210
Brooklyn,159
Brooklyn,55
Brooklyn,129
Brooklyn,79
Brooklyn,100
Brooklyn,110
Brooklyn,55
Brooklyn,75
Brooklyn,70
Brooklyn,130
Brooklyn,120
Brooklyn,50
Brooklyn,100
Brooklyn,33
Brooklyn,60
Brooklyn,199
Brooklyn,149
Brooklyn,60
Brooklyn,149
Brooklyn,95
Brooklyn,85
Brooklyn,170
Brooklyn,60
Brooklyn,200
Brooklyn,170
Brooklyn,145
Brooklyn,40
Brooklyn,225
Brooklyn,99
Brooklyn,111
Brooklyn,60
Brooklyn,320
Brooklyn,112
Brooklyn,185
Brooklyn,150
Brooklyn,130
Brooklyn,125
Brooklyn,70
Brooklyn,80
Brooklyn,100
Brooklyn,61
Brooklyn,99
Brooklyn,75
Brooklyn,130
Brooklyn,140
Brooklyn,150
Brooklyn,250
Brooklyn,90
Brooklyn,285
Brooklyn,55
Brooklyn,85
Brooklyn,200
Brooklyn,250
Brooklyn,325
Brooklyn,50
Brooklyn,225
Brooklyn,112
Brooklyn,65
Brooklyn,159
Brooklyn,145
Brooklyn,45
Brooklyn,120
Brooklyn,100
Brooklyn,1200
Brooklyn,48
Brooklyn,95
Brooklyn,290
Brooklyn,40
Brooklyn,45
Brooklyn,105
Brooklyn,45
Brooklyn,80
Brooklyn,40
Brooklyn,85
Brooklyn,219
Brooklyn,149
Brooklyn,75
Brooklyn,100
Brooklyn,1485
Brooklyn,89
Brooklyn,199
Brooklyn,149
Brooklyn,45
Brooklyn,149
Brooklyn,6500
Brooklyn,265
Brooklyn,130
Brooklyn,250
Brooklyn,500
Brooklyn,180
Brooklyn,49
Brooklyn,91
Brooklyn,250
Brooklyn,73
Brooklyn,75
Brooklyn,900
Brooklyn,305
Brooklyn,49
Brooklyn,86
Brooklyn,140
Brooklyn,95
Brooklyn,200
Brooklyn,175
Brooklyn,129
Brooklyn,200
Brooklyn,196
Brooklyn,128
Brooklyn,60
Brooklyn,70
Brooklyn,250
Brooklyn,80
Brooklyn,55
Brooklyn,60
Brooklyn,100
Brooklyn,73
Brooklyn,145
Brooklyn,162
Brooklyn,56
Brooklyn,500
Brooklyn,120
Brooklyn,55
Brooklyn,59
Brooklyn,99
Brooklyn,120
Brooklyn,38
Brooklyn,75
Brooklyn,76
Brooklyn,175
Brooklyn,500
Brooklyn,179
Brooklyn,200
Brooklyn,50
Brooklyn,62
Brooklyn,239
Brooklyn,179
Brooklyn,250
Brooklyn,89
Brooklyn,180
Brooklyn,30
Brooklyn,60
Brooklyn,200
Brooklyn,70
Brooklyn,109
Brooklyn,85
Brooklyn,109
Brooklyn,25
Brooklyn,79
Brooklyn,200
Brooklyn,55
Brooklyn,129
Brooklyn,79
Brooklyn,70
Brooklyn,69
Brooklyn,75
Brooklyn,154
Brooklyn,180
Brooklyn,100
Brooklyn,86
Brooklyn,189
Brooklyn,149
Brooklyn,18
Brooklyn,100
Brooklyn,145
Brooklyn,100
Brooklyn,132
Brooklyn,102
Brooklyn,129
Brooklyn,107
Brooklyn,90
Brooklyn,160
Brooklyn,95
Brooklyn,129
Brooklyn,110
Brooklyn,134
Brooklyn,95
Brooklyn,90
Brooklyn,98
Brooklyn,90
Brooklyn,134
Brooklyn,108
Brooklyn,175
Brooklyn,90
Brooklyn,45
Brooklyn,49
Brooklyn,110
Brooklyn,50
Brooklyn,60
Brooklyn,165
Brooklyn,53
Brooklyn,38
Brooklyn,49
Brooklyn,47
Brooklyn,120
Brooklyn,105
Brooklyn,275
Brooklyn,52
Brooklyn,550
Brooklyn,176
Brooklyn,50
Brooklyn,100
Brooklyn,30
Brooklyn,595
Brooklyn,65
Brooklyn,250
Brooklyn,85
Brooklyn,90
Brooklyn,125
Brooklyn,60
Brooklyn,36
Brooklyn,85
Brooklyn,45
Brooklyn,92
Brooklyn,30
Brooklyn,75
Brooklyn,100
Brooklyn,115
Brooklyn,175
Brooklyn,112
Brooklyn,115
Brooklyn,100
Brooklyn,50
Brooklyn,100
Brooklyn,225
Brooklyn,70
Brooklyn,31
Brooklyn,40
Brooklyn,235
Brooklyn,200
Brooklyn,180
Brooklyn,110
Brooklyn,152
Brooklyn,150
Brooklyn,67
Brooklyn,65
Brooklyn,79
Brooklyn,55
Brooklyn,150
Brooklyn,45
Brooklyn,125
Brooklyn,90
Brooklyn,52
Brooklyn,94
Brooklyn,40
Brooklyn,69
Brooklyn,100
Brooklyn,53
Brooklyn,40
Brooklyn,150
Brooklyn,180
Brooklyn,45
Brooklyn,330
Brooklyn,50
Brooklyn,49
Brooklyn,65
Brooklyn,225
Brooklyn,85
Brooklyn,149
Brooklyn,225
Brooklyn,135
Brooklyn,159
Brooklyn,200
Brooklyn,155
Brooklyn,125
Brooklyn,75
Brooklyn,70
Brooklyn,200
Brooklyn,90
Brooklyn,50
Brooklyn,124
Brooklyn,130
Brooklyn,200
Brooklyn,350
Brooklyn,65
Brooklyn,145
Brooklyn,95
Brooklyn,69
Brooklyn,135
Brooklyn,325
Brooklyn,80
Brooklyn,115
Brooklyn,195
Brooklyn,142
Brooklyn,97
Brooklyn,70
Brooklyn,68
Brooklyn,150
Brooklyn,150
Brooklyn,150
Brooklyn,160
Brooklyn,79
Brooklyn,200
Brooklyn,175
Brooklyn,76
Brooklyn,400
Brooklyn,80
Brooklyn,69
Brooklyn,100
Brooklyn,150
Brooklyn,150
Brooklyn,129
Brooklyn,55
Brooklyn,99
Brooklyn,199
Brooklyn,150
Brooklyn,100
Brooklyn,150
Brooklyn,100
Brooklyn,75
Brooklyn,95
Brooklyn,100
Brooklyn,155
Brooklyn,195
Brooklyn,300
Brooklyn,100
Brooklyn,199
Brooklyn,100
Brooklyn,295
Brooklyn,100
Brooklyn,45
Brooklyn,87
Brooklyn,120
Brooklyn,40
Brooklyn,150
Brooklyn,450
Brooklyn,149
Brooklyn,169
Brooklyn,105
Brooklyn,42
Brooklyn,160
Brooklyn,155
Brooklyn,151
Brooklyn,80
Brooklyn,5000
Brooklyn,45
Brooklyn,115
Brooklyn,65
Brooklyn,80
Brooklyn,63
Brooklyn,200
Brooklyn,185
Brooklyn,185
Brooklyn,75
Brooklyn,65
Brooklyn,180
Brooklyn,86
Brooklyn,4500
Brooklyn,8000
Brooklyn,299
Brooklyn,179
Brooklyn,74
Brooklyn,100
Brooklyn,270
Brooklyn,200
Brooklyn,60
Brooklyn,210
Brooklyn,150
Brooklyn,135
Brooklyn,70
Brooklyn,43
Brooklyn,140
Brooklyn,159
Brooklyn,135
Brooklyn,59
Brooklyn,66
Brooklyn,100
Brooklyn,50
Brooklyn,54
Brooklyn,100
Brooklyn,115
Brooklyn,350
Brooklyn,32
Brooklyn,165
Brooklyn,795
Brooklyn,200
Brooklyn,175
Brooklyn,414
Brooklyn,135
Brooklyn,155
Brooklyn,129
Brooklyn,499
Brooklyn,80
Brooklyn,95
Brooklyn,70
Brooklyn,245
Brooklyn,240
Brooklyn,149
Brooklyn,100
Brooklyn,99
Brooklyn,78
Brooklyn,75
Brooklyn,152
Brooklyn,220
Brooklyn,99
Brooklyn,199
Brooklyn,75
Brooklyn,100
Brooklyn,75
Brooklyn,93
Brooklyn,140
Brooklyn,200
Brooklyn,200
Brooklyn,200
Brooklyn,109
Brooklyn,126
Brooklyn,135
Brooklyn,83
Brooklyn,50
Brooklyn,162
Brooklyn,67
Brooklyn,149
Brooklyn,65
Brooklyn,250
Brooklyn,160
Brooklyn,64
Brooklyn,33
Brooklyn,150
Brooklyn,145
Brooklyn,40
Brooklyn,95
Brooklyn,185
Brooklyn,500
Brooklyn,105
Brooklyn,67
Brooklyn,75
Brooklyn,125
Brooklyn,350
Brooklyn,150
Brooklyn,270
Brooklyn,184
Brooklyn,275
Brooklyn,425
Brooklyn,165
Brooklyn,85
Brooklyn,170
Brooklyn,70
Brooklyn,125
Brooklyn,120
Brooklyn,225
Brooklyn,155
Brooklyn,450
Brooklyn,215
Brooklyn,60
Brooklyn,99
Brooklyn,300
Brooklyn,120
Brooklyn,54
Brooklyn,225
Brooklyn,151
Brooklyn,110
Brooklyn,99
Brooklyn,350
Brooklyn,70
Brooklyn,120
Brooklyn,100
Brooklyn,150
Brooklyn,330
Brooklyn,165
Brooklyn,120
Brooklyn,250
Brooklyn,115
Brooklyn,55
Brooklyn,55
Brooklyn,400
Brooklyn,200
Brooklyn,111
Brooklyn,175
Brooklyn,88
Brooklyn,425
Brooklyn,270
Brooklyn,180
Brooklyn,55
Brooklyn,105
Brooklyn,265
Brooklyn,149
Brooklyn,125
Brooklyn,65
Brooklyn,350
Brooklyn,115
Brooklyn,158
Brooklyn,50
Brooklyn,89
Brooklyn,300
Brooklyn,70
Brooklyn,160
Brooklyn,57
Brooklyn,90
Brooklyn,100
Brooklyn,68
Brooklyn,40
Brooklyn,145
Brooklyn,250
Brooklyn,245
Brooklyn,125
Brooklyn,60
Brooklyn,45
Brooklyn,158
Brooklyn,169
Brooklyn,139
Brooklyn,135
Brooklyn,175
Brooklyn,150
Brooklyn,100
Brooklyn,128
Brooklyn,121
Brooklyn,160
Brooklyn,99
Brooklyn,200
Brooklyn,90
Brooklyn,220
Brooklyn,100
Brooklyn,78
Brooklyn,78
Brooklyn,150
Brooklyn,69
Brooklyn,65
Brooklyn,90
Brooklyn,125
Brooklyn,78
Brooklyn,215
Brooklyn,92
Brooklyn,1000
Brooklyn,75
Brooklyn,200
Brooklyn,46
Brooklyn,150
Brooklyn,52
Brooklyn,120
Brooklyn,300
Brooklyn,110
Brooklyn,200
Brooklyn,75
Brooklyn,129
Brooklyn,150
Brooklyn,158
Brooklyn,30
Brooklyn,316
Brooklyn,175
Brooklyn,60
Brooklyn,72
Brooklyn,175
Brooklyn,85
Brooklyn,225
Brooklyn,125
Brooklyn,200
Brooklyn,250
Brooklyn,285
Brooklyn,150
Brooklyn,70
Brooklyn,220
Brooklyn,90
Brooklyn,120
Brooklyn,240
Brooklyn,115
Brooklyn,78
Brooklyn,125
Brooklyn,55
Brooklyn,47
Brooklyn,250
Brooklyn,85
Brooklyn,170
Brooklyn,150
Brooklyn,240
Brooklyn,500
Brooklyn,129
Brooklyn,240
Brooklyn,100
Brooklyn,140
Brooklyn,110
Brooklyn,175
Brooklyn,50
Brooklyn,60
Brooklyn,75
Brooklyn,190
Brooklyn,495
Brooklyn,98
Brooklyn,150
Brooklyn,250
Brooklyn,200
Brooklyn,100
Brooklyn,200
Brooklyn,375
Brooklyn,149
Brooklyn,142
Brooklyn,50
Brooklyn,160
Brooklyn,127
Brooklyn,110
Brooklyn,175
Brooklyn,144
Brooklyn,109
Brooklyn,75
Brooklyn,195
Brooklyn,318
Brooklyn,140
Brooklyn,77
Brooklyn,550
Brooklyn,155
Brooklyn,119
Brooklyn,85
Brooklyn,135
Brooklyn,90
Brooklyn,150
Brooklyn,38
Brooklyn,210
Brooklyn,250
Brooklyn,65
Brooklyn,151
Brooklyn,79
Brooklyn,125
Brooklyn,59
Brooklyn,399
Brooklyn,96
Brooklyn,85
Brooklyn,500
Brooklyn,150
Brooklyn,56
Brooklyn,60
Brooklyn,85
Brooklyn,54
Brooklyn,113
Brooklyn,200
Brooklyn,110
Brooklyn,500
Brooklyn,200
Brooklyn,140
Brooklyn,45
Brooklyn,35
Brooklyn,80
Brooklyn,150
Brooklyn,150
Brooklyn,99
Brooklyn,230
Brooklyn,45
Brooklyn,100
Brooklyn,120
Brooklyn,99
Brooklyn,122
Brooklyn,150
Brooklyn,38
Brooklyn,50
Brooklyn,90
Brooklyn,129
Brooklyn,275
Brooklyn,130
Brooklyn,180
Brooklyn,97
Brooklyn,90
Brooklyn,70
Brooklyn,91
Brooklyn,45
Brooklyn,150
Brooklyn,80
Brooklyn,80
Brooklyn,100
Brooklyn,80
Brooklyn,69
Brooklyn,94
Brooklyn,192
Brooklyn,69
Brooklyn,50
Brooklyn,85
Brooklyn,34
Brooklyn,120
